"Date","Site","Depth","Chla_ugL","Chla_ARlag1","Temp_C","DO_mgL","Turb_NTU","SpCond_uScm","TP_ugL","TN_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TP_inf","TN_inf","NH4_inf","NO3NO2_inf","SRP_inf","DOC_inf","Total_chlorophyll","Green_algae","Cyanobacteria","Diatoms","Cryptophyta","Kd","TN_TP","NH4NO3NO2_SRP","TN_TP_inf","NH4NO3_SRP_inf","mean_flow","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","mean_wrt","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median","AirTemp_max","AirTemp_mean","AirTemp_median","Rain_sum","RelHum_max","RelHum_mean","RelHum_median","ShortWave_max","ShortWave_mean","WindSpeed_max","WindSpeed_mean","WindSpeed_median","week_julian","week_series","week_cum"
"2013-07-11",50,0.1,5.0782,4.0547,23.1061,6.2311,8.9345,35.11698179,55.5,NA,25,18,4,NA,48.8,NA,11,31,10,NA,NA,NA,NA,NA,NA,NA,NA,10.75,NA,4.2,0.0747558500953102,NA,3.64808548465114,0.822314351048412,2.31743135295462,0.747558500953102,NA,53.3388848173592,17.1228125,17.56,16.75,0.125380572940542,0.044134314983274,0.0676108175379501,30.64000854,25.9333371466667,25.750024415,0.123009605,96.12041655,77.23770819625,77.142957475,676.9619751,243.949708784583,3.084152972,1.99759459929167,1.9443346485,27,11,11
"2013-07-18",50,0.1,3.1779,5.0782,26.7469,6.842,4.5873,36.98504767,30.9,NA,18.5,13.5,5,NA,43.26666667,NA,12,44.5,11,NA,NA,NA,NA,NA,NA,NA,NA,6.4,NA,5.13636363636364,0.0250351390066214,NA,1.0831870144366,0.300421668079456,1.11406368579465,0.275386529072835,NA,143.593579858126,18.5863541666667,19.5,17.94,0.0270527854571274,0.0221628338211657,0.025057933003273,33.41002808,28.84916712375,28.96000061,0,85.2877169,69.9011176995833,72.57304833,835.1530151,272.598583383333,3.434603248,2.16714293791667,2.056566813,28,12,12
"2013-07-29",50,0.1,2.7177,3.1779,24.4282,5.62939,1.9017,37.71748094,23.9,NA,3,6,3,NA,52.6,NA,0,66,13,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5.07692307692308,0.0152442887729504,NA,0.80184958945719,0,1.00612305901473,0.198175754048355,NA,236.559891286558,17.2863541666667,18.25,16.38,0.0176092023684709,0.0134188559116226,0.0154666693585698,27.45998535,21.9908411666667,21.53998718,0,82.19823805,61.9102367495833,59.57990367,925.375,325.63183435375,3.766496974,2.524734221375,2.526815392,29,13,13
"2013-08-01",50,0.1,2.9517,2.7177,23.2921,7.1313,1.3478,37.68700257,51,NA,5,4,4,NA,79.3,NA,7,56,13,NA,NA,NA,NA,NA,NA,NA,NA,2.25,NA,4.84615384615385,0.0148626738978324,NA,1.17861004009811,0.104038717284827,0.832309738278617,0.193214760671822,NA,242.593358584211,17.3035416666667,18.44,16.5,0.0176092023684709,0.0122375191991045,0.0150493911148339,28.32000122,23.12791976875,22.71000061,0.163103998,93.78403044,77.9518457216667,76.294312695,735.0050049,249.102454660833,3.83328843,2.68383685891667,2.6722776065,30,14,14
"2013-08-12",50,0.1,0.7737,2.9517,27.0352,5.39555,1.566,38.24642281,23.5,NA,7,4,3,NA,36.6,NA,7,59.14285714,15.14285714,NA,NA,NA,NA,NA,NA,NA,NA,3.66666666666667,NA,4.36792452893734,0.0139445474240279,NA,0.510370435719422,0.0976118319681955,0.824720376181239,0.21116028952401,NA,259.937637700969,19.0270833333333,19.94,18.38,0.0158877345258808,0.0110930403721039,0.014226335107487,31.33001099,25.4737525945833,25.635003665,0.0327456,98.14660748,75.7985593745833,76.30922393,864.3889771,284.343541269292,4.080061261,2.57742226075,2.6825120615,31,15,15
"2013-08-18",50,0.1,1.296066667,0.7737,25.93753333,6.30392,1.297433333,38.70419208,19.8,NA,6.833333333,4.333333333,3.166666667,NA,37.3,NA,7,52.28571429,14.28571429,NA,NA,NA,NA,NA,NA,NA,NA,3.52631578889197,NA,4.149999999055,0.019876396639082,NA,0.741389594637757,0.139134776473574,1.03925159578576,0.283948523500641,NA,191.807470885043,16.0686458333333,16.38,15.81,0.0349718552355526,0.014226335107487,0.0173912603821465,21.85,19.2333402,19.080026245,0.0575016,100,96.3179352791667,96.508595015,313.4570007,90.912541621375,3.826277639,2.37145837725,2.1380737185,32,16,16
"2013-08-23",50,0.1,1.818433333,1.296066667,24.83986667,7.21229,1.028866667,39.16196135,16.1,NA,6.666666667,4.666666667,3.333333333,NA,38,NA,7,45.42857143,13.42857143,NA,NA,NA,NA,NA,NA,NA,NA,3.40000000054,NA,3.90425531883997,0.0101779850331711,NA,0.386763431260501,0.0712458952321976,0.462371320092883,0.136675799031409,NA,354.476198300863,18.065,18.88,17.38,0.013820629671959,0.00857307141360553,0.00998664707111392,25.68999634,23.20959116625,23.35,0.0282432,89.03938188,79.2641425454167,80.63503467,497.5960083,165.465293727083,3.224903147,2.72983970725,2.912357271,33,17,17
"2013-08-28",50,0.1,2.3408,1.818433333,23.7422,8.12066,0.7603,39.61973062,27.1,NA,6.5,5,3.5,NA,38.7,NA,7,38.57142857,12.57142857,NA,NA,NA,NA,NA,NA,NA,NA,3.28571428571429,NA,3.6250000002983,0.00949447180293456,NA,0.367436058773567,0.0664613026205419,0.366215340956769,0.119359074080471,NA,382.301261993008,18.3145833333333,18.75,18,0.0146359344793006,0.00789371076278085,0.00927087523964406,28.1,23.8958386733333,23.689996335,0.039888001,90.30440158,81.87332128875,81.976878155,443.4899902,142.563081065,4.980000019,4.08178445966667,4.1380235125,34,18,18
"2013-09-06",50,0.1,2.3183,2.3408,22.6039,8.020406667,0.7603,40.1559606,24.5,NA,6.333333333,5.333333333,3.666666667,NA,39.4,NA,7,31.71428571,11.71428571,NA,NA,NA,NA,NA,NA,NA,NA,3.18181818134711,NA,3.30487804962374,0.00622312402143811,NA,0.245191086444661,0.0435618681500668,0.197361933224652,0.0728994527958902,NA,582.997124621432,17.1275,17.94,16.19,0.00756110585621849,0.00479334413034044,0.00627949197825056,25.77001343,21.0416758220833,20.35999451,0,80.46589676,68.3904118916667,71.89384174,652.5369873,204.592458989625,4.043080614,3.10321279554167,3.27332408,35,19,19
"2013-09-13",50,0.1,2.2958,2.3183,21.4656,7.920153333,0.7603,40.69219059,36,NA,6.166666667,5.666666667,3.833333333,NA,40.1,NA,7,24.85714286,10.85714286,NA,NA,NA,NA,NA,NA,NA,NA,3.08695652218147,NA,2.93421052580679,0.0211107228021231,NA,0.846539984365137,0.147775059614862,0.524752252570234,0.22920213334051,NA,170.31553251031,19.1359375,20.13,17.56,0.0245672288112431,0.0189384961013892,0.0212244267122472,25.2300354,20.3316703795833,19.815026855,0,91.24310558,67.5525143066667,65.439954255,795.9719849,236.597081820833,8.25378701,5.06191522141667,4.116777757,36,20,20
"2013-09-18",50,0.1,2.2733,2.2958,20.3273,7.8199,0.7603,41.22842058,28,NA,6,6,4,NA,40.8,NA,7,18,10,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2.5,0.0197627379087984,NA,0.806319706678974,0.138339165361589,0.355729282358371,0.197627379087984,NA,181.861481406224,15.810625,16.63,14.81,0.0221628338211657,0.0176092023684709,0.0198424387431003,21.64000854,15.900426483375,17.40004883,0,86.80699032,72.3809185479167,75.204335355,571.0159912,174.008082070417,3.553266155,2.390465704875,2.338309777,37,21,21
"2013-09-25",50,0.1,3.162,2.2733,19.4967,8.20233,1.3813,41.05397132,11.2,NA,13,4,5,NA,46.7,NA,7.25,14.5,9.75,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,2.23076923076923,0.0199446608690428,NA,0.931415662584298,0.14459879130056,0.28919758260112,0.194460443473167,NA,180.282856041249,16.4639583333333,17.06,15.75,0.0231146773464087,0.0180487129788194,0.0198424387431003,23.67000732,19.4437512708333,19.38500366,0.00546,85.04359611,69.7730600983333,69.505007545,654.2999878,162.926374555417,2.526994341,1.36142989104167,1.2864981645,38,22,22
"2013-10-04",50,0.1,3.820566667,3.162,18.85436667,8.344043333,1.437266667,41.10124779,12.03333333,NA,12,4,5,NA,NA,NA,7.5,11,9.5,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,1.94736842105263,0.0179059326728252,NA,NA,0.134294495046189,0.196965259401077,0.170106360391839,NA,200.964262471774,17.9701041666667,19.13,17.13,0.0198424387431003,0.0158877345258808,0.0180487129788187,28.04000244,22.7675033566667,22.544992065,0,87.43801452,68.5953100933333,67.94307202,608.8729858,173.269041379167,3.36808554,2.435140192125,2.5290352765,39,23,23
"2013-10-11",50,0.1,4.479133333,3.820566667,18.21203333,8.485756667,1.493233333,41.14852425,12.86666667,NA,11,4,5,NA,NA,NA,7.75,7.5,9.25,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1.64864864864865,0.019571843381382,NA,NA,0.151681786205711,0.146788825360365,0.181039551277784,NA,183.79670440535,15.8492708333333,16.69,15.06,0.0245672288112431,0.0171733183958222,0.0193887113723248,21.45003662,16.61376215625,16.535028075,0,98.17345918,86.8392380954167,91.0214364,354.2449951,88.0824995045833,3.719892468,2.88664797258333,2.8408917535,40,24,24
"2013-10-16",50,0.1,5.1377,4.479133333,17.5697,8.62747,1.5492,41.19580072,13.7,NA,10,4,5,NA,NA,NA,8,4,9,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,1.33333333333333,0.0173979368802731,NA,NA,0.139183495042185,0.0695917475210926,0.156581431922458,NA,207.058604579946,15.4340625,16.31,14.63,0.0202996512356182,0.0150493911148346,0.0171733183958222,23.2499939,17.93875529125,18.55500183,0.0002712,97.24288764,75.3528904641667,74.20707344,540.5150146,142.5655037575,2.965687056,1.48565647183333,1.3524031775,41,25,25
"2013-10-23",50,0.1,4.8838,5.1377,15.1589,8.43282,2.6066,41.59702035,13.48333333,NA,8,5,5,NA,NA,NA,9,4,9,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,1.44444444444444,0.0179711984780757,NA,NA,0.161740786302681,0.0718847939123028,0.161740786302681,NA,201.755077939596,12.3072916666667,13.19,10.38,0.0275594058891763,0.014226335107487,0.0176092023684717,12.76003418,9.812507883875,10.299996945,0.0137184,95.48921023,74.05133928125,73.14887521,407.5079956,106.761916644167,9.56912759,5.39891974216667,5.7206390045,42,26,26
"2013-10-30",50,0.1,5.4393,4.8838,13.3158,9.20845,2.1702,42.26549537,13.26666667,NA,20,7,4,NA,NA,NA,14,8,16,NA,NA,NA,NA,NA,NA,NA,NA,6.75,NA,1.375,0.0165826301949148,NA,NA,0.232156822728807,0.132661041559318,0.265322083118636,NA,217.278184720622,13.1554166666667,14.06,12.44,0.019388711372324,0.013820629671959,0.0163125528597479,18.90999756,15.4125012716667,15.4400116,0.0126096,97.19163268,87.2054713591667,87.132150545,327.0270081,73.571625035,3.735304657,2.89218381066667,2.9976712095,43,27,27
"2014-05-06",50,0.1,0.5436,5.4393,16.4702,9.47371,1.3478,32.98461432,12,182.8333333,16.5,5,2.833333333,1.9,NA,NA,13.33333333,13,1.833333333,2,1.04,0.206666667,0.47,0.16,0,NA,15.2361111083333,7.58823529501038,NA,14.3636363644298,0.0943125068448838,NA,NA,1.25750009095074,1.22606258898349,0.172906262517516,0.188625013689768,38.0600833833157,14.0163541666667,15.75,12.75,0.0978695176783351,0.0894660807348132,0.094784671619937,25.18999634,17.8741737358333,18.449990845,0.0004392,92.21817302,74.87603519875,76.659817645,724.9790039,252.896497607958,4.016877063,1.79240631333333,1.321295136,17,1,28
"2014-05-07",50,0.1,0.6745,0.5436,17.578,9.01656,1.2638,33.8776575,11.6,177.6666667,14,4,2.666666667,1.9,NA,NA,11.66666667,13,1.666666667,2,1.41,0.413333333,0.27,0.32,0,NA,15.3160919568966,6.74999999915625,NA,14.79999999904,0.0954584109493834,NA,NA,1.11368146139433,1.24095934234198,0.159097351614125,0.190916821898767,37.5907736178279,14.5348958333333,15.81,13.88,0.0986458612251129,0.0932546425335454,0.0955527929721967,26.39998779,19.88750356,19.72001038,0,97.2560539,82.5820103908333,85.750406455,769.5050049,272.990795253917,5.48206153,3.53151273345833,3.3779333715,18,2,29
"2014-05-19",50,0.1,0.8173,0.6745,17.4641,8.81669,1.6331,32.12006,12.66,181,4,2,3,2,NA,NA,11,14,4,1.9,1.36,1.1675,0.085,1.395,0.18,NA,14.2969984202212,2,NA,6.25,0.0959793518121853,NA,NA,1.05577286993404,1.34371092537059,0.383917407248741,0.182360768443152,37.3864128848321,15.476875,16.38,14.69,0.0986458612251129,0.0932546425335454,0.096322978102235,19.95998535,14.667921957,15.36000977,0,68.92170242,59.2186224475,60.05292014,840.4260254,272.888629674583,3.297104745,1.92291672975,1.773425265,19,3,30
"2014-05-22",50,0.1,0.9284,0.8173,20.0705,8.80407,0.9281,32.35753672,13.54,163,5.5,2,4,1.95,NA,NA,9.5,15,4,1.9,1.29,1.25875,0.0875,1.5475,0.21,NA,12.0384047267356,1.875,NA,6.125,0.0960244825886252,NA,NA,0.91223258459194,1.44036723882938,0.384097930354501,0.182446516918388,37.3804806729819,17.1725,17.94,16.63,0.100987122404191,0.091732935868125,0.0955527929721967,29.25002441,22.9395907079167,22.700021365,0,87.68806204,69.5786526404167,70.272355235,903.1119995,314.0380429425,7.321338844,4.982680915375,4.6985337565,20,4,31
"2014-06-02",50,0.1,1.7893,0.9284,21.6818,8.95817,0.6932,31.87351983,15.1,203,5,4,4,1.9,NA,NA,12,25,5,2.1,0.44,1.82,0.18,1.65,1.93,NA,13.4437086092715,2.25,NA,7.4,0.0994863108708914,NA,NA,1.1938357304507,2.48715777177229,0.497431554354457,0.208921252828872,36.0763086228125,18.2266666666667,19.13,17.38,0.103346618494695,0.094784671619937,0.0994242467499543,27.61000977,20.3654202783333,20.509988405,0,80.15589215,66.8620876958333,71.062819555,912.3759766,323.903457642083,4.765637623,3.34920272933333,3.385465922,21,5,32
"2014-06-09",50,0.1,0.8014,1.7893,22.9926,8.24252,0.7099,32.14074108,23.8,166,6,2,5,1.9,NA,NA,14,49,10,1.9,1.19,0.92,0.19,0.98,1.21,NA,6.97478991596639,1.6,NA,6.3,0.0967619255364423,NA,NA,1.35466695751019,4.74133435128567,0.967619255364423,0.18384765851924,37.0913963768157,19.9798958333333,20.56,19.44,0.100987122404191,0.093254642533544,0.0967090997984823,31.04000244,24.7341718033333,25.20499573,0.002436,97.35787007,73.1885859725,70.753346785,908.0250244,294.60054095125,4.041447715,2.94659448483333,3.005002881,22,6,33
"2014-06-16",50,0.1,0.5594,0.8014,24.1882,8.27992,0.5757,32.0795039,19.33333333,214.9,34,3,5,2.2,NA,NA,9,36,6,1.9,1.33,0.29,0.18,0.59,0.61,NA,11.1155172432958,7.4,NA,7.5,0.0956266297942159,NA,NA,0.860639668147943,3.44255867259177,0.573759778765295,0.18169059660901,37.543524365952,21.5202083333333,22.38,20.88,0.10020466891002,0.0902195973915888,0.0955527929721967,32.08001099,26.278343455,26.90003357,0.0008592,81.63330709,63.7769443004167,65.7169963,824.4829712,268.70587316875,4.284530397,3.01842560891667,2.9867423235,23,7,34
"2014-06-19",50,0.1,0.9522,0.5594,25.7921,8.50906,0.2735,32.347838,19.76666667,183.25,21.5,3.5,5,2.1,NA,NA,8.5,32.5,5.5,1.85,0.91,0.93,0.11,1.005,0.81,NA,9.27065767128657,5,NA,7.45454545454545,0.0966575855743609,NA,NA,0.821589477382067,3.14137153116673,0.531616720658985,0.178816533312568,37.1319557240157,22.1715625,22.69,21.75,0.100987122404191,0.093254642533544,0.0970952214947282,32.68999634,26.5304237375,26.50499878,0,82.79636187,62.9717380533333,62.02074779,874.0369873,286.98841556375,7.282945717,5.14916048183333,4.668998866,24,8,35
"2014-06-25",50,0.1,2.1821,0.9522,25.306,8.17342,0.7267,32.75516118,17.65,216.8,6.5,2,6,2.15,NA,NA,7.5,27.5,5.5,1.95,0.81,1.233333333,0.11,1.366666667,0.836666667,NA,12.2832861189802,1.41666666666667,NA,6.36363636363636,0.0964369732757915,NA,NA,0.723277299568436,2.65201676508426,0.530403353016853,0.188052097887793,37.2272526879361,23.4425,23.94,22.88,0.104137145129819,0.091732935868125,0.096322978102235,28.23000488,23.8529182441667,22.995004275,0.022056,92.05053625,78.30107485625,82.19050528,641.2800293,205.115876355833,4.961814315,3.56391907108333,3.4924630675,25,9,36
"2014-07-02",50,0.1,0.9205,2.1821,26.5658,8.18846,0.391,32.88923586,12.45,280.6666667,5,1,8,1.866666667,NA,NA,9,24,8,1.966666667,2.003333333,0.68,0.343333333,0.993333333,0.59,-1.186084294,22.5435073654618,0.75,NA,4.125,0.0976899377509092,NA,NA,0.879209439758183,2.34455850602182,0.781519502007274,0.192123544276018,36.7418258239276,24.4198958333333,25.06,23.88,0.100987122404191,0.094784671619937,0.0970952214947295,36.11000977,29.98666661625,29.9999939,0.0126624,82.53170583,58.9630524995833,57.17909791,880.4680176,310.57933790875,5.359552266,3.38783809279167,3.3022044355,26,10,37
"2014-07-09",50,0.1,1.0672,0.9205,25.3279,7.79643,0.4917,32.65445574,14.13333333,267.5,5,1,7.5,2.1,NA,NA,12,27,8.5,2.05,1.485,1.08,0.405,1.25,1.345,NA,18.9268867969167,0.8,NA,4.58823529411765,0.0979145146287323,NA,NA,1.17497417554479,2.64369189497577,0.832273374344225,0.200724754988901,36.6714907181263,23.5197916666667,24,23.19,0.112964201786517,0.0940186196053601,0.0974823695865316,30.86000977,25.6216712954167,25.810006715,0.191863201,80.3032738,64.50964815375,67.32172476,680.1779785,240.942833263333,5.370437612,4.00970057758333,3.8886526025,27,11,38
"2014-07-16",50,0.1,1.4521,1.0672,25.6007,7.94724,0.4917,32.45668643,14.8,181.8,2.5,1,10,2.35,NA,NA,18.5,41,7,2.2,0.84,1.605,0.595,1.805,2.07,NA,12.2837837837838,0.35,NA,8.5,0.0944207566842058,NA,NA,1.74678399865781,3.87125102405244,0.66094529678944,0.207725664705253,38.0079710374753,23.0546875,23.69,22.44,0.0994242467499536,0.0894660807348132,0.094784671619937,27.94002686,21.96875406875,21.499993895,0,85.88243998,55.2617643408333,50.48499576,946.1469727,335.919164650417,4.370011444,3.57128669758333,3.7046408785,28,12,39
"2014-07-16",50,0.1,1.4521,1.337,25.6007,7.94724,0.4917,32.45668643,14.8,181.8,2.5,1,10,2.35,NA,NA,18.5,41,7,2.2,0.84,1.605,0.595,1.805,2.07,NA,12.2837837837838,0.35,NA,8.5,0.0944207566842058,NA,NA,1.74678399865781,3.87125102405244,0.66094529678944,0.207725664705253,38.0079710374753,23.0546875,23.69,22.44,0.0994242467499536,0.0894660807348132,0.094784671619937,27.94002686,21.96875406875,21.499993895,0,85.88243998,55.2617643408333,50.48499576,946.1469727,335.919164650417,4.370011444,3.57128669758333,3.7046408785,28,12,39
"2014-07-23",50,0.1,1.337,1.4521,25.0366,8.15769,0.4917,32.93717194,14,152.65,7.5,1.5,9.5,2.35,NA,NA,16,43,6,2.2,1.065,1.85,0.925,2.075,1.82,NA,10.9035714285714,0.947368421052632,NA,9.83333333333333,0.0879695976249528,NA,NA,1.40751356199924,3.78269269787297,0.527817585749717,0.193533114774896,40.8192185618382,24.39125,25.06,23.56,0.0970952214947282,0.0835143968885665,0.0872182119157758,34.68999634,27.97292099,27.720025635,0,88.12678757,62.4301859283333,60.70849236,833.4429932,286.887955828333,5.132533553,3.50421034675,3.39038972,29,13,40
"2014-08-04",50,0.1,1.4521,1.0672,23.715,8.20116,1.096,32.50788631,12.9,171.8,2,3,5,2.1,NA,NA,14,33,9,2.1,1.73,1.27,1.41,3.15,3.94,NA,13.3178294573643,1,NA,5.22222222222222,0.0869967119103992,NA,NA,1.21795396674559,2.87089149304317,0.782970407193592,0.182693095011838,41.2560604130489,22.6192134831461,23.81,21.44,0.0902195973915901,0.0827800843904082,0.0872182119157758,32.12999878,25.7016731275,25.61499939,0,82.32194309,60.4297694391667,60.733824505,877.3510132,292.542916933333,4.9309838,2.92328554941667,2.765917356,30,14,41
"2014-08-04",50,0.1,1.4521,1.337,23.715,8.20116,1.096,32.50788631,12.9,171.8,2,3,5,2.1,NA,NA,14,33,9,2.1,1.73,1.27,1.41,3.15,3.94,NA,13.3178294573643,1,NA,5.22222222222222,0.0869967119103992,NA,NA,1.21795396674559,2.87089149304317,0.782970407193592,0.182693095011838,41.2560604130489,22.6192134831461,23.81,21.44,0.0902195973915901,0.0827800843904082,0.0872182119157758,32.12999878,25.7016731275,25.61499939,0,82.32194309,60.4297694391667,60.733824505,877.3510132,292.542916933333,4.9309838,2.92328554941667,2.765917356,30,14,41
"2014-08-06",50,0.1,1.0871,1.4521,24.2232,8.13997,1.0456,32.60398745,12.93333333,167.25,2,3.75,4.75,2.125,NA,NA,13,35.25,8.75,2.15,1.6225,1.205,1.33,2.8275,3.43,NA,12.9317010342607,1.21052631578947,NA,5.51428571428571,0.0871309292363224,NA,NA,1.13270208007219,3.07136525558036,0.762395630817821,0.187331497858093,41.1958307712978,23.60125,24.31,22.69,0.091732935868125,0.0835143968885652,0.0868456906209993,31.77999268,26.8150065104167,26.15999756,0.0038784,66.87413538,50.19837951875,51.21177024,764.1300049,270.984499935833,6.715095174,3.17732018016667,3.0134402015,31,15,42
